map,label,action,score,signals_json
PewterCity,PewterCity_EventScript_WalkToGymEast,KEEP,2.0,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement"", ""applymovement""]}"
PewterCity,PewterCity_EventScript_WalkToGymWest,KEEP,2.0,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement"", ""applymovement""]}"
PewterCity,PewterCity_EventScript_WalkToGymNorth,KEEP,2.0,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement"", ""applymovement""]}"
PewterCity,PewterCity_Movement_PlayerWaitForGuideEast,KEEP,0,{}
PewterCity,PewterCity_Movement_PlayerWalkToGymEast,KEEP,0,{}
PewterCity,PewterCity_Movement_PlayerWaitForGuideWest,KEEP,0,{}
PewterCity,PewterCity_Movement_PlayerWalkToGymWest,KEEP,0,{}
PewterCity,PewterCity_Movement_PlayerWaitForGuideNorth,KEEP,0,{}
PewterCity,PewterCity_Movement_PlayerWalkToGymNorth,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideMoveToLeadEast,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideWalkToGymEast,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideMoveToLeadWest,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideWalkToGymWest,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideMoveToLeadNorth,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideWalkToGymNorth,KEEP,0,{}
PewterCity,PewterCity_Movement_GymGuideExit,KEEP,0,{}
PewterCity,PewterCity_EventScript_GymGuideTriggerTop,KEEP,0,{}
PewterCity,PewterCity_EventScript_GymGuideTriggerMid,KEEP,0,{}
PewterCity,PewterCity_EventScript_GymGuideTriggerBottom,KEEP,0,{}
PewterCity,PewterCity_EventScript_GymGuideTriggerRight,KEEP,0,{}
PewterCity,PewterCity_EventScript_GymGuideTrigger,REVIEW,3.5,"{""cutscene_movement"": [""applymovement""], ""cutscene_control"": [""playbgm""]}"
PewterCity,PewterCity_EventScript_WalkToGymTop,KEEP,1.5,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement""]}"
PewterCity,PewterCity_EventScript_WalkToGymMid,KEEP,1.5,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement""]}"
PewterCity,PewterCity_EventScript_WalkToGymBottom,KEEP,1.5,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement""]}"
PewterCity,PewterCity_EventScript_WalkToGymRight,KEEP,1.5,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement""]}"
PewterCity,PewterCity_Movement_PlayerWalkToGymTop,KEEP,0,{}
PewterCity,PewterCity_Movement_PlayerWalkToGymMid,KEEP,0,{}
PewterCity,PewterCity_Movement_PlayerWalkToGymBottom,KEEP,0,{}
PewterCity,PewterCity_Movement_PlayerWalkToGymRight,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideMoveToLeadTop,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideMoveToLeadMid,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideMoveToLeadBottom,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideApproachPlayerRight,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideWalkToGymTop,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideWalkToGymMid,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideWalkToGymBottom,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideWalkToGymRight,KEEP,0,{}
PewterCity,PewterCity_EventScript_Lass,KEEP,0,{}
PewterCity,PewterCity_EventScript_MuseumGuide,REVIEW,3.5,"{""cutscene_movement"": [""applymovement""], ""cutscene_control"": [""playbgm""], ""delays"": {""matches"": [""10"", ""10""], ""total"": 20}}"
PewterCity,PewterCity_EventScript_LeadToMuseumNorth,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
PewterCity,PewterCity_EventScript_LeadToMuseumSouth,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
PewterCity,PewterCity_EventScript_LeadToMuseumWest,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
PewterCity,PewterCity_EventScript_LeadToMuseumEast,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
PewterCity,PewterCity_EventScript_CheckedOutMuseum,KEEP,0,{}
PewterCity,PewterCity_Movement_PlayerWalkToMuseumNorth,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideWalkToMuseumNorth,KEEP,0,{}
PewterCity,PewterCity_Movement_PlayerWalkToMuseumSouth,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideWalkToMuseumSouth,KEEP,0,{}
PewterCity,PewterCity_Movement_PlayerWalkToMuseumWest,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideWalkToMuseumWest,KEEP,0,{}
PewterCity,PewterCity_Movement_PlayerWalkToMuseumEast,KEEP,0,{}
PewterCity,PewterCity_Movement_GuideWalkToMuseumEast,KEEP,0,{}
PewterCity,PewterCity_Movement_MuseumGuideExit,KEEP,0,{}
PewterCity,PewterCity_EventScript_FatMan,KEEP,0,{}
PewterCity,PewterCity_EventScript_BugCatcher,KEEP,0,{}
PewterCity,PewterCity_EventScript_KnowWhatTheyreDoing,KEEP,0,{}
PewterCity,PewterCity_EventScript_TrainerTips,KEEP,0,{}
PewterCity,PewterCity_EventScript_PoliceNotice,KEEP,0,{}
PewterCity,PewterCity_EventScript_MuseumSign,KEEP,0,{}
PewterCity,PewterCity_EventScript_GymSign,KEEP,0,{}
PewterCity,PewterCity_EventScript_CitySign,KEEP,0,{}
PewterCity,PewterCity_EventScript_RunningShoesAide,KEEP,0,{}
PewterCity,PewterCity_EventScript_RunningShoesAideTriggerTop,KEEP,0,{}
PewterCity,PewterCity_EventScript_RunningShoesAideTriggerMid,KEEP,0,{}
PewterCity,PewterCity_EventScript_RunningShoesAideTriggerBottom,KEEP,0,{}
PewterCity,PewterCity_EventScript_AideGiveRunningShoes,STUB,6.0,"{""story_flags"": [""SYS_""], ""cutscene_movement"": [""applymovement"", ""applymovement""], ""delays"": {""matches"": [""30""], ""total"": 30}}"
PewterCity,PewterCity_EventScript_AideNoticePlayer,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity,PewterCity_EventScript_AideApproachPlayer0,KEEP,0,"{""delays"": {""matches"": [""20""], ""total"": 20}}"
PewterCity,PewterCity_EventScript_AideApproachPlayer1,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity,PewterCity_EventScript_AideApproachPlayer2,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
PewterCity,PewterCity_EventScript_AideApproachPlayer3,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
PewterCity,PewterCity_EventScript_AideExit0,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity,PewterCity_EventScript_AideExit1,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity,PewterCity_EventScript_AideExit2,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity,PewterCity_EventScript_AideExit3,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity,PewterCity_Movement_AideApproachPlayerMid,KEEP,0,{}
PewterCity,PewterCity_Movement_AideApproachPlayerBottom,KEEP,0,{}
PewterCity,PewterCity_Movement_AideExit0,KEEP,0,{}
PewterCity,PewterCity_Movement_AideExit1,KEEP,0,{}
PewterCity,PewterCity_Movement_AideExit2,KEEP,0,{}
PewterCity,PewterCity_Movement_AideExit3,KEEP,0,{}
PewterCity,PewterCity_Movement_WalkInPlaceLeft,KEEP,0,{}
PewterCity_Gym,PewterCity_Gym_MapScripts,KEEP,0,{}
PewterCity_Gym,PewterCity_Gym_EventScript_Brock,STUB,4,"{""boss_battles"": [""LEADER""]}"
PewterCity_Gym,PewterCity_Gym_EventScript_DefeatedBrock,STUB,15,"{""story_flags"": [""DEFEATED_"", ""BADGE"", ""HIDE_""]}"
PewterCity_Gym,PewterCity_Gym_EventScript_GiveTM39,KEEP,0,{}
PewterCity_Gym,PewterCity_Gym_EventScript_NoRoomForTM39,KEEP,0,{}
PewterCity_Gym,PewterCity_Gym_EventScript_Liam,KEEP,0,{}
PewterCity_Gym,PewterCity_Gym_EventScript_GymGuy,KEEP,0,{}
PewterCity_Gym,PewterCity_Gym_EventScript_GymGuyPostVictory,KEEP,0,{}
PewterCity_Gym,PewterCity_Gym_EventScript_GymGuyTakeMeToTop,KEEP,0,{}
PewterCity_Gym,PewterCity_Gym_EventScript_GymGuyDontTakeMeToTop,KEEP,0,{}
PewterCity_Gym,PewterCity_Gym_EventScript_GymGuyAdvice,KEEP,0,{}
PewterCity_Gym,PewterCity_Gym_EventScript_GymStatue,KEEP,0,{}
PewterCity_Gym,PewterCity_Gym_EventScript_GymStatuePostVictory,KEEP,0,{}
PewterCity_House1,PewterCity_House1_MapScripts,KEEP,0,{}
PewterCity_House1,PewterCity_House1_EventScript_BaldingMan,KEEP,0,{}
PewterCity_House1,PewterCity_House1_EventScript_LittleBoy,KEEP,0,{}
PewterCity_House1,PewterCity_House1_EventScript_Nidoran,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity_House1,PewterCity_House1_EventScript_DoNidoranCry,KEEP,0,{}
PewterCity_House2,PewterCity_House2_MapScripts,KEEP,0,{}
PewterCity_House2,PewterCity_House2_EventScript_OldMan,KEEP,0,{}
PewterCity_House2,PewterCity_House2_EventScript_LittleBoy,KEEP,0,{}
PewterCity_Mart,PewterCity_Mart_MapScripts,KEEP,0,{}
PewterCity_Mart,PewterCity_Mart_EventScript_Youngster,KEEP,0,{}
PewterCity_Mart,PewterCity_Mart_EventScript_Boy,KEEP,0,{}
PewterCity_Mart,PewterCity_Mart_EventScript_Clerk,KEEP,0,{}
PewterCity_Mart,PewterCity_Mart_Items,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_MapScripts,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_Scientist1,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_Scientist1BehindCounter,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_AmberHasGeneticMatter,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_ExplainAmber,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_EntranceTriggerLeft,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_EntranceTriggerMid,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_EntranceTriggerRight,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_EntranceTrigger,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_TryPayForTicket,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_PlayerApproachCounterLeft,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_PlayerApproachCounterMid,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_PlayerApproachCounterRight,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_NotEnoughMoney,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PewterCity_Museum_1F,PewterCity_Museum_1F_Movement_ForcePlayerExit,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_Movement_ApproachCounterLeft,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_Movement_ApproachCounterMid,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_Movement_ApproachCounterRight,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_Scientist2,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_OldMan,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_OldAmberScientist,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_NoRoomForOldAmber,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_AlreadyGotOldAmber,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_OldAmber,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_AerodactylFossil,KEEP,0,{}
PewterCity_Museum_1F,PewterCity_Museum_1F_EventScript_KabutopsFossil,KEEP,0,{}
PewterCity_Museum_2F,PewterCity_Museum_2F_MapScripts,KEEP,0,{}
PewterCity_Museum_2F,PewterCity_Museum_2F_EventScript_Man,KEEP,0,{}
PewterCity_Museum_2F,PewterCity_Museum_2F_EventScript_OldMan,KEEP,0,{}
PewterCity_Museum_2F,PewterCity_Museum_2F_EventScript_Scientist,KEEP,0,{}
PewterCity_Museum_2F,PewterCity_Museum_2F_EventScript_LittleGirl,KEEP,0,{}
PewterCity_Museum_2F,PewterCity_Museum_2F_EventScript_BaldingMan,KEEP,0,{}
PewterCity_Museum_2F,PewterCity_Museum_2F_EventScript_SpaceShuttle,KEEP,0,{}
PewterCity_Museum_2F,PewterCity_Museum_2F_EventScript_MoonStone,KEEP,0,{}
PewterCity_PokemonCenter_1F,PewterCity_PokemonCenter_1F_MapScripts,KEEP,0,{}
PewterCity_PokemonCenter_1F,PewterCity_PokemonCenter_1F_OnTransition,KEEP,0,{}
PewterCity_PokemonCenter_1F,PewterCity_PokemonCenter_1F_EventScript_Nurse,KEEP,0,{}
PewterCity_PokemonCenter_1F,PewterCity_PokemonCenter_1F_EventScript_Gentleman,KEEP,0,{}
PewterCity_PokemonCenter_1F,PewterCity_PokemonCenter_1F_EventScript_Jigglypuff,STUB,9,"{""cutscene_control"": [""playbgm"", ""playbgm""], ""delays"": {""matches"": [""455""], ""total"": 455}}"
PewterCity_PokemonCenter_1F,PewterCity_PokemonCenter_1F_EventScript_Youngster,KEEP,0,{}
PewterCity_PokemonCenter_1F,PewterCity_PokemonCenter_1F_EventScript_GBAKid1,KEEP,0,{}
PewterCity_PokemonCenter_1F,PewterCity_PokemonCenter_1F_EventScript_GBAKid2,KEEP,0,{}
PewterCity_PokemonCenter_2F,PewterCity_PokemonCenter_2F_MapScripts,KEEP,0,{}
PewterCity_PokemonCenter_2F,PewterCity_PokemonCenter_2F_EventScript_Colosseum,KEEP,0,{}
PewterCity_PokemonCenter_2F,PewterCity_PokemonCenter_2F_EventScript_TradeCenter,KEEP,0,{}
PewterCity_PokemonCenter_2F,PewterCity_PokemonCenter_2F_EventScript_RecordCorner,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_MapScripts,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_OnResume,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_OnLoad,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_EventScript_CloseEntry,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_EventScript_SetDoorOpen,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_OnWarp,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_EventScript_TurnPlayerNorth,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_OnFrame,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_EventScript_EnterRoom,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_EventScript_Agatha,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_EventScript_Intro,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_EventScript_RematchIntro,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_EventScript_Battle,STUB,4,"{""boss_battles"": [""ELITE""]}"
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_EventScript_Rematch,STUB,4,"{""boss_battles"": [""ELITE""]}"
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_EventScript_PostBattle,KEEP,0,{}
PokemonLeague_AgathasRoom,PokemonLeague_AgathasRoom_EventScript_DefeatedAgatha,STUB,5,"{""story_flags"": [""DEFEATED_""]}"
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_MapScripts,KEEP,0,{}
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_OnResume,KEEP,0,{}
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_OnLoad,KEEP,0,{}
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_CloseEntry,KEEP,0,{}
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_SetDoorOpen,KEEP,0,{}
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_OnWarp,KEEP,0,{}
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_TurnPlayerNorth,KEEP,0,{}
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_OnFrame,KEEP,0,{}
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_EnterRoom,KEEP,0,{}
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_Bruno,KEEP,0,{}
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_Intro,KEEP,0,{}
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_RematchIntro,KEEP,0,{}
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_Battle,STUB,4,"{""boss_battles"": [""ELITE""]}"
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_Rematch,STUB,4,"{""boss_battles"": [""ELITE""]}"
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_PostBattle,KEEP,0,{}
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_DefeatedBruno,STUB,5,"{""story_flags"": [""DEFEATED_""]}"
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_BrunoLookAwayLeft,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_BrunoLookAwayRight,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PokemonLeague_BrunosRoom,PokemonLeague_BrunosRoom_EventScript_BrunoLookAwayDown,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_MapScripts,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_OnResume,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_CheckStopTriggerSquirtle,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_CheckStopTriggerBulbasaur,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_CheckStopTriggerCharmander,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_StopSceneTrigger,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_OnWarp,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_TurnPlayerNorth,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_OnFrame,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_EnterRoom,STUB,18.5,"{""story_flags"": [""DEFEATED_""], ""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement""], ""cutscene_control"": [""playbgm""], ""delays"": {""matches"": [""20"", ""25"", ""20"", ""13""], ""total"": 78}}"
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_QuestLogEnd,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_Battle,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_Rematch,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_Intro,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_RematchIntro,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_BattleSquirtle,STUB,4,"{""boss_battles"": [""CHAMPION""]}"
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_BattleBulbasaur,STUB,4,"{""boss_battles"": [""CHAMPION""]}"
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_BattleCharmander,STUB,4,"{""boss_battles"": [""CHAMPION""]}"
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_RematchSquirtle,STUB,4,"{""boss_battles"": [""CHAMPION""]}"
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_RematchBulbasaur,STUB,4,"{""boss_battles"": [""CHAMPION""]}"
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_EventScript_RematchCharmander,STUB,4,"{""boss_battles"": [""CHAMPION""]}"
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_Movement_PlayerEnter,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_Movement_PlayerExit,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_Movement_PlayerWatchOakEnter,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_Movement_OakEnter,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_Movement_OakExit,KEEP,0,{}
PokemonLeague_ChampionsRoom,PokemonLeague_ChampionsRoom_Movement_RivalWatchOakEnter,KEEP,0,{}
PokemonLeague_HallOfFame,PokemonLeague_HallOfFame_MapScripts,KEEP,0,{}
PokemonLeague_HallOfFame,PokemonLeague_HallOfFame_OnWarp,KEEP,0,{}
PokemonLeague_HallOfFame,PokemonLeague_HallOfFame_EventScript_TurnPlayerNorth,KEEP,0,{}
PokemonLeague_HallOfFame,PokemonLeague_HallOfFame_OnFrame,KEEP,0,{}
PokemonLeague_HallOfFame,PokemonLeague_HallOfFame_EventScript_EnterRoom,STUB,8.5,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement""], ""cutscene_control"": [""fadescreen""], ""delays"": {""matches"": [""18"", ""20"", ""40""], ""total"": 78}}"
PokemonLeague_HallOfFame,PokemonLeague_HallOfFame_Movement_EnterRoom,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_MapScripts,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_OnResume,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_OnLoad,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_CloseEntry,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_SetDoorOpen,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_OnWarp,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_TurnPlayerNorth,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_OnFrame,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_EnterRoom,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_SetEntryClosed,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_Movement_WalkThroughCorridor,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_Lance,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_Intro,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_RematchIntro,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_Battle,STUB,4,"{""boss_battles"": [""ELITE""]}"
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_Rematch,STUB,4,"{""boss_battles"": [""ELITE""]}"
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_PostBattle,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_DefeatedLance,STUB,5,"{""story_flags"": [""DEFEATED_""]}"
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_LanceMoveOutOfWayLeft,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_EventScript_LanceMoveOutOfWayRight,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_Movement_LanceMoveOutOfWayLeft,KEEP,0,{}
PokemonLeague_LancesRoom,PokemonLeague_LancesRoom_Movement_LanceMoveOutOfWayRight,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_MapScripts,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_OnResume,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_OnLoad,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_EventScript_CloseEntry,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_EventScript_SetDoorOpen,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_OnTransition,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_OnWarp,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_EventScript_TurnPlayerNorth,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_OnFrame,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_EventScript_EnterRoom,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_EventScript_Lorelei,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_EventScript_Intro,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_EventScript_RematchIntro,KEEP,0,{}
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_EventScript_Battle,STUB,4,"{""boss_battles"": [""ELITE""]}"
PokemonLeague_LoreleisRoom,PokemonLeague_LoreleisRoom_EventScript_Rematch,STUB,4,"{""boss_battles"": [""ELITE""]}"
